gre_score,test_score_toefl,undergraduation_score,work_ex,papers_published,ranking,status,technical_skills_score,Logical quotient rating,Hours working per day
319.0,111.0,3.31,35.0,3.0,58.0,reject,76.625,7,10
320.0,75.0,3.32,8.0,0.0,58.0,reject,77.5,1,11
314.0,107.0,2.99,24.0,0.0,58.0,reject,72.75,6,7
310.0,90.0,3.44,0.0,0.0,58.0,reject,78.25,5,12
304.0,87.0,3.02,40.0,0.0,58.0,reject,83.375,1,12
317.0,96.0,2.79,9.0,3.0,58.0,reject,74.375,3,4
310.0,97.0,2.65,2.0,0.0,58.0,reject,78.0,6,9
312.0,101.0,3.36,4.0,0.0,58.0,reject,74.25,5,10
314.0,103.0,3.56,17.0,3.0,58.0,reject,76.25,3,7
307.0,101.0,3.62,36.0,0.0,58.0,reject,77.125,8,8
312.0,103.0,3.15,27.0,0.0,58.0,reject,77.125,6,12
306.0,99.0,3.0,0.0,0.0,58.0,reject,74.25,7,6
320.0,103.0,3.23,5.0,3.0,58.0,reject,78.375,8,4
313.0,75.0,3.57,12.0,0.0,58.0,reject,71.875,2,8
304.0,94.0,3.55,46.0,0.0,58.0,reject,81.75,5,11
322.0,107.0,3.08,8.0,0.0,58.0,reject,79.375,4,12
310.0,105.0,3.38,5.0,3.0,58.0,reject,76.875,6,5
319.0,114.0,3.63,6.0,0.0,58.0,reject,77.75,3,8
321.0,75.0,2.99,27.0,0.0,58.0,reject,80.375,8,4
310.0,94.0,2.9,36.0,0.0,58.0,reject,77.0,2,11
315.0,93.0,2.43,14.0,0.0,58.0,reject,71.875,9,4
313.0,102.0,3.16,31.0,0.0,58.0,reject,78.375,8,5
314.0,102.0,2.67,15.0,0.0,58.0,reject,80.375,6,8
315.0,105.0,3.24,30.0,0.0,58.0,reject,75.375,4,10
318.0,108.0,3.51,26.0,0.0,58.0,reject,78.125,8,12
314.0,100.0,3.53,33.0,0.0,58.0,reject,77.75,7,11
326.0,111.0,3.35,6.0,0.0,58.0,reject,78.25,6,8
320.0,103.0,3.59,4.0,0.0,58.0,reject,75.375,5,12
325.0,112.0,3.2,36.0,3.0,58.0,reject,76.375,4,7
322.0,101.0,3.53,3.0,0.0,58.0,reject,75.5,6,9
315.0,113.0,3.65,6.0,2.0,58.0,reject,77.75,5,11
314.0,100.0,3.16,0.0,0.0,58.0,reject,74.0,6,11
319.0,75.0,2.5,13.0,0.0,58.0,reject,75.875,6,11
322.0,118.0,3.56,1.0,0.0,58.0,reject,79.125,6,8
317.0,111.0,3.65,2.0,0.0,58.0,reject,75.25,7,8
310.0,104.0,3.6,0.0,0.0,58.0,reject,74.5,1,4
313.0,113.0,3.5,6.0,0.0,58.0,reject,78.25,7,8
312.0,88.0,3.44,36.0,3.0,58.0,reject,75.25,4,4
310.0,95.0,3.0,30.0,0.0,58.0,reject,78.75,5,8
321.0,118.0,3.12,1.0,2.0,58.0,reject,76.125,3,4
321.0,112.0,3.36,5.0,2.0,58.0,reject,76.75,9,8
309.0,97.0,2.75,31.0,0.0,58.0,reject,77.0,4,9
316.0,99.0,2.71,30.0,0.0,58.0,reject,79.25,3,7
314.0,108.0,3.38,17.0,3.0,58.0,reject,82.0,6,9
325.0,113.0,2.62,39.0,3.0,58.0,reject,75.875,3,11
319.0,108.0,3.28,30.0,0.0,58.0,reject,82.5,6,6
324.0,105.0,2.88,2.0,0.0,58.0,reject,74.125,9,6
324.0,105.0,2.88,2.0,0.0,58.0,reject,73.625,1,7
315.0,105.0,3.32,27.0,0.0,58.0,reject,77.25,2,12
314.0,106.0,3.36,6.0,0.0,58.0,reject,77.375,4,8
319.0,91.0,3.14,0.0,3.0,58.0,reject,74.875,1,11
316.0,97.0,2.6,2.0,0.0,58.0,reject,75.375,9,7
315.0,0.0,3.34,18.0,0.0,58.0,reject,76.0,7,12
307.0,75.0,3.48,11.0,0.0,58.0,reject,83.75,3,4
320.0,0.0,3.14,19.0,3.0,58.0,reject,75.125,2,4
323.0,107.0,3.02,36.0,0.0,58.0,reject,79.125,1,5
315.0,0.0,2.84,1.0,0.0,58.0,reject,71.25,6,12
316.0,104.0,3.36,8.0,0.0,58.0,reject,75.75,2,6
328.0,111.0,2.75,5.0,0.0,58.0,reject,81.375,8,9
321.0,0.0,2.77,18.0,0.0,58.0,reject,84.125,9,9
322.0,107.0,2.86,27.0,3.0,58.0,reject,73.125,9,12
333.0,115.0,2.86,15.0,0.0,58.0,reject,72.25,8,7
333.0,115.0,2.86,15.0,0.0,58.0,reject,80.375,9,12
312.0,104.0,2.96,30.0,3.0,58.0,reject,78.125,5,6
319.0,103.0,2.88,27.0,0.0,58.0,reject,75.25,2,4
303.0,86.0,3.12,3.0,0.0,58.0,reject,74.25,8,5
324.0,0.0,2.0,18.0,0.0,58.0,reject,75.0,2,11
308.0,65.0,3.23,29.0,0.0,58.0,reject,81.75,1,4
323.0,0.0,3.54,6.0,3.0,58.0,reject,81.25,9,7
322.0,110.0,3.14,57.0,0.0,58.0,reject,82.5,3,9
320.0,112.0,3.02,28.0,0.0,58.0,reject,75.75,2,8
320.0,101.0,3.34,7.0,0.0,58.0,reject,79.0,3,7
310.0,97.0,2.73,60.0,2.0,58.0,reject,78.625,7,10
318.0,102.0,2.77,8.0,3.0,58.0,reject,82.25,4,9
313.0,99.0,3.6,0.0,3.0,58.0,reject,79.125,1,4
305.0,89.0,3.48,28.0,0.0,58.0,reject,72.5,3,10
326.0,116.0,3.31,2.0,0.0,58.0,reject,79.375,8,12
318.0,109.0,2.87,41.0,0.0,58.0,reject,77.25,6,12
301.0,98.0,3.09,44.0,0.0,58.0,reject,77.0,6,5
312.0,0.0,3.08,0.0,0.0,58.0,reject,71.375,6,6
313.0,110.0,3.05,4.0,0.0,58.0,reject,77.25,2,10
320.0,0.0,3.04,1.0,2.0,58.0,reject,72.0,3,4
319.0,0.0,3.2,20.0,3.0,58.0,reject,77.25,1,9
313.0,107.0,2.96,13.0,3.0,58.0,reject,70.875,3,12
318.0,102.0,3.06,29.0,0.0,58.0,reject,81.0,2,6
305.0,101.0,3.36,24.0,3.0,58.0,reject,67.375,5,7
312.0,104.0,2.5,2.0,1.0,58.0,reject,69.25,5,12
310.0,99.0,2.72,13.0,0.0,58.0,reject,80.625,5,10
328.0,0.0,2.72,19.0,3.0,58.0,reject,75.75,7,5
307.0,101.0,3.17,2.0,3.0,58.0,reject,75.625,8,10
307.0,93.0,3.21,22.0,3.0,58.0,reject,76.75,9,7
323.0,110.0,3.52,5.0,2.0,58.0,reject,74.25,2,6
310.0,93.0,2.96,13.0,0.0,58.0,reject,76.5,4,5
314.0,96.0,2.5,50.0,0.0,58.0,reject,73.75,1,5
325.0,105.0,2.66,48.0,0.0,58.0,reject,72.25,5,11
319.0,104.0,2.84,22.0,0.0,58.0,reject,74.75,2,8
325.0,116.0,3.34,34.0,0.0,58.0,reject,75.125,2,10
325.0,116.0,3.34,34.0,0.0,58.0,reject,77.125,3,4
321.0,106.0,1.28,23.0,0.0,58.0,reject,76.875,1,4
315.0,98.0,3.26,26.0,0.0,58.0,reject,76.5,1,8
323.0,0.0,3.2,12.0,0.0,58.0,reject,81.125,8,12
310.0,98.0,3.55,16.0,0.0,58.0,reject,71.125,9,8
319.0,0.0,3.4,23.0,0.0,58.0,reject,71.625,4,12
319.0,105.0,3.53,18.0,3.0,58.0,reject,74.625,4,11
319.0,115.0,2.9,0.0,0.0,58.0,reject,73.375,2,6
312.0,90.0,3.3,41.0,0.0,58.0,reject,79.625,6,4
328.0,113.0,2.83,16.0,2.0,58.0,reject,72.5,8,12
313.0,110.0,2.89,4.0,0.0,58.0,reject,78.625,7,12
319.0,105.0,2.1,0.0,0.0,58.0,reject,67.0,4,12
322.0,94.0,3.28,20.0,0.0,58.0,reject,74.75,8,6
318.0,97.0,2.5,0.0,0.0,58.0,reject,74.625,4,7
318.0,97.0,2.5,0.0,0.0,58.0,reject,82.125,2,6
314.0,106.0,2.82,12.0,0.0,58.0,reject,73.125,6,7
299.0,96.0,2.71,4.0,3.0,58.0,reject,78.5,5,9
310.0,101.0,2.9,14.0,0.0,58.0,reject,80.625,2,10
310.0,100.0,3.15,5.0,0.0,58.0,reject,71.125,4,9
321.0,115.0,2.35,20.0,3.0,58.0,reject,82.0,8,11
317.0,107.0,3.1,0.0,0.0,58.0,reject,76.25,4,10
310.0,97.0,3.42,2.0,3.0,58.0,reject,77.75,1,9
303.0,87.0,2.46,0.0,3.0,58.0,reject,79.0,4,12
318.0,104.0,2.72,2.0,2.0,58.0,reject,80.625,2,4
314.0,97.0,3.2,0.0,3.0,58.0,reject,78.0,1,5
320.0,112.0,3.2,0.0,0.0,58.0,reject,73.5,7,12
314.0,110.0,3.24,0.0,0.0,58.0,reject,76.875,4,8
313.0,109.0,3.16,31.0,0.0,58.0,reject,72.375,2,9
313.0,109.0,3.16,31.0,0.0,58.0,reject,77.375,8,6
324.0,112.0,2.5,17.0,1.0,58.0,reject,80.375,9,5
311.0,65.0,3.37,7.0,0.0,58.0,reject,74.5,5,11
308.0,92.0,3.58,8.0,0.0,58.0,reject,73.625,1,11
320.0,109.0,3.05,8.0,0.0,58.0,reject,78.875,8,7
317.0,103.0,2.9,24.0,3.0,58.0,reject,68.875,7,11
313.0,99.0,2.82,25.0,0.0,58.0,reject,70.75,5,10
312.0,99.0,3.4,34.0,3.0,58.0,reject,78.375,2,12
325.0,100.0,3.03,18.0,0.0,58.0,reject,74.125,6,7
323.0,110.0,3.24,17.0,0.0,58.0,reject,79.75,6,10
311.0,103.0,3.08,1.0,0.0,58.0,reject,78.875,5,6
310.0,109.0,2.49,29.0,0.0,58.0,reject,79.5,6,4
312.0,95.0,2.65,51.0,0.0,58.0,reject,80.0,5,9
328.0,117.0,3.28,16.0,0.0,23.0,accept,76.75,2,8
328.0,117.0,3.28,16.0,0.0,23.0,accept,75.875,7,7
324.0,112.0,3.77,19.0,0.0,23.0,accept,77.0,1,9
320.0,104.0,2.96,28.0,0.0,23.0,accept,77.875,4,5
321.0,104.0,3.37,8.0,0.0,23.0,accept,73.625,9,10
322.0,105.0,3.4,36.0,0.0,23.0,accept,78.25,5,8
319.0,111.0,3.69,14.0,0.0,23.0,accept,76.25,5,8
324.0,111.0,3.3,26.0,2.0,23.0,accept,74.625,4,9
317.0,100.0,3.27,0.0,0.0,23.0,accept,72.125,9,11
333.0,112.0,3.34,52.0,0.0,23.0,accept,80.875,8,10
323.0,107.0,3.31,2.0,0.0,23.0,accept,80.5,1,5
327.0,112.0,3.16,26.0,0.0,23.0,accept,80.875,1,5
323.0,103.0,3.6,15.0,0.0,23.0,accept,81.125,9,5
328.0,118.0,3.49,6.0,3.0,23.0,accept,75.75,5,11
326.0,111.0,3.35,6.0,0.0,23.0,accept,80.0,3,4
328.0,117.0,3.28,16.0,0.0,23.0,accept,72.625,3,7
328.0,117.0,3.28,16.0,0.0,23.0,accept,72.0,6,8
327.0,114.0,3.35,48.0,2.0,23.0,accept,76.625,1,10
320.0,104.0,2.96,28.0,0.0,23.0,accept,74.25,4,10
321.0,104.0,3.37,8.0,0.0,23.0,accept,77.25,6,8
326.0,112.0,2.83,48.0,0.0,23.0,accept,76.75,2,9
322.0,105.0,3.4,36.0,0.0,23.0,accept,78.25,3,8
319.0,111.0,3.69,14.0,0.0,23.0,accept,73.375,3,10
324.0,111.0,3.3,26.0,2.0,23.0,accept,81.5,1,8
328.0,109.0,3.64,0.0,0.0,23.0,accept,73.875,6,10
333.0,112.0,3.34,52.0,0.0,23.0,accept,76.0,9,6
323.0,107.0,3.31,2.0,0.0,23.0,accept,76.625,4,6
327.0,112.0,3.16,26.0,0.0,23.0,accept,82.375,7,6
324.0,111.0,3.2,28.0,0.0,23.0,accept,73.875,9,8
328.0,118.0,3.49,6.0,3.0,23.0,accept,82.25,8,6
326.0,111.0,3.35,6.0,0.0,23.0,accept,79.125,5,8
330.0,110.0,3.32,31.0,0.0,23.0,accept,83.5,9,11
321.0,114.0,3.6,5.0,0.0,23.0,accept,82.25,1,8
321.0,107.0,3.54,9.0,3.0,23.0,accept,76.75,6,9
327.0,108.0,3.28,29.0,0.0,23.0,accept,74.625,5,6
328.0,110.0,3.6,14.0,1.0,23.0,accept,79.125,5,4
330.0,117.0,3.55,40.0,0.0,23.0,accept,73.125,5,9
322.0,106.0,3.07,21.0,0.0,23.0,accept,72.625,6,7
320.0,101.0,3.44,17.0,0.0,23.0,accept,71.625,2,11
323.0,108.0,3.6,33.0,0.0,23.0,accept,78.0,5,6
323.0,105.0,3.06,23.0,0.0,23.0,accept,76.125,6,10
315.0,0.0,2.84,1.0,0.0,23.0,accept,79.0,2,11
317.0,0.0,3.2,34.0,0.0,23.0,accept,81.75,2,7
319.0,114.0,3.47,2.0,0.0,23.0,accept,78.625,7,11
329.0,116.0,3.64,10.0,3.0,23.0,accept,73.375,4,4
334.0,114.0,3.71,38.0,0.0,23.0,accept,81.125,9,12
322.0,107.0,3.56,39.0,0.0,23.0,accept,77.75,2,6
315.0,106.0,3.79,12.0,2.0,23.0,accept,81.125,1,9
325.0,114.0,3.24,0.0,0.0,23.0,accept,79.0,5,12
322.0,0.0,3.71,0.0,0.0,23.0,accept,78.625,7,8
317.0,107.0,3.47,26.0,0.0,23.0,accept,76.0,3,10
313.0,99.0,3.38,29.0,0.0,23.0,accept,73.25,3,9
336.0,117.0,3.43,2.0,0.0,23.0,accept,75.375,9,8
326.0,111.0,3.47,20.0,0.0,23.0,accept,73.375,5,11
323.0,115.0,3.56,18.0,3.0,23.0,accept,85.75,4,4
323.0,115.0,3.56,18.0,3.0,23.0,accept,78.625,4,7
319.0,104.0,3.28,0.0,3.0,23.0,accept,76.0,5,8
322.0,117.0,3.53,2.0,3.0,23.0,accept,69.875,2,12
320.0,105.0,3.58,4.0,3.0,23.0,accept,73.625,3,6
323.0,0.0,3.2,12.0,0.0,23.0,accept,74.375,8,5
319.0,106.0,3.3,34.0,0.0,23.0,accept,74.5,2,5
322.0,113.0,3.56,0.0,0.0,23.0,accept,73.5,7,4
318.0,0.0,3.0,24.0,3.0,23.0,accept,81.0,4,10
328.0,116.0,3.24,29.0,0.0,23.0,accept,82.375,9,12
322.0,113.0,3.52,4.0,0.0,23.0,accept,78.75,8,7
320.0,105.0,3.5,26.0,0.0,23.0,accept,75.625,6,6
330.0,117.0,3.28,0.0,0.0,23.0,accept,76.125,2,10
324.0,100.0,2.5,0.0,0.0,23.0,accept,73.25,7,12
316.0,94.0,2.88,0.0,0.0,23.0,accept,80.0,4,6
308.0,107.0,3.56,40.0,2.0,23.0,accept,77.75,4,12
307.0,99.0,3.6,36.0,1.0,23.0,accept,72.625,2,5
307.0,99.0,3.6,36.0,1.0,23.0,accept,82.5,4,10
319.0,93.0,3.44,3.0,0.0,23.0,accept,75.0,4,6
323.0,113.0,3.4,3.0,0.0,23.0,accept,74.75,8,8
318.0,96.0,3.35,12.0,2.0,23.0,accept,78.125,9,9
329.0,111.0,3.36,1.0,0.0,23.0,accept,73.75,6,10
312.0,75.0,3.47,14.0,0.0,23.0,accept,79.5,9,9
326.0,110.0,2.84,12.0,0.0,23.0,accept,79.25,8,11
324.0,110.0,3.43,2.0,0.0,23.0,accept,77.625,8,10
321.0,105.0,3.47,7.0,3.0,23.0,accept,70.5,3,9
325.0,107.0,3.6,2.0,0.0,23.0,accept,76.5,8,7
313.0,103.0,3.01,4.0,0.0,23.0,accept,75.875,1,7
312.0,96.0,3.48,32.0,3.0,23.0,accept,75.25,8,8
319.0,108.0,3.22,36.0,0.0,23.0,accept,80.875,5,6
315.0,104.0,3.61,16.0,3.0,23.0,accept,75.75,6,12
320.0,115.0,1.4,2.0,3.0,23.0,accept,72.5,1,8
318.0,103.0,3.48,7.0,0.0,23.0,accept,75.625,8,4
315.0,102.0,3.64,6.0,0.0,23.0,accept,80.75,1,10
315.0,102.0,3.64,6.0,0.0,23.0,accept,77.625,6,10
326.0,110.0,3.28,4.0,0.0,23.0,accept,75.75,3,11
326.0,101.0,3.47,8.0,0.0,23.0,accept,78.375,7,8
320.0,103.0,3.38,40.0,0.0,23.0,accept,77.375,1,8
329.0,97.0,3.76,2.0,0.0,23.0,accept,79.5,1,10
322.0,113.0,3.0,30.0,3.0,23.0,accept,79.625,8,4
331.0,117.0,3.94,0.0,3.0,23.0,accept,75.5,4,10
333.0,117.0,3.74,2.0,0.0,23.0,accept,84.375,9,12
313.0,100.0,3.76,15.0,3.0,23.0,accept,72.5,6,4
323.0,117.0,3.68,10.0,3.0,23.0,accept,82.625,6,11
323.0,116.0,3.54,22.0,0.0,23.0,accept,73.625,5,11
324.0,112.0,3.72,18.0,0.0,23.0,accept,72.75,8,4
325.0,101.0,3.24,7.0,3.0,23.0,accept,75.375,2,4
321.0,102.0,3.8,10.0,0.0,23.0,accept,77.5,5,10
318.0,95.0,3.2,10.0,3.0,23.0,accept,73.75,4,5
323.0,114.0,3.78,0.0,0.0,23.0,accept,74.375,7,10
311.0,106.0,3.88,20.0,0.0,23.0,accept,76.75,1,8
331.0,110.0,2.86,30.0,0.0,23.0,accept,74.5,6,8
315.0,104.0,3.48,20.0,0.0,23.0,accept,76.625,4,7
329.0,118.0,3.34,10.0,0.0,23.0,accept,71.0,3,6
329.0,108.0,3.1,30.0,3.0,23.0,accept,72.875,1,11
328.0,106.0,3.3,20.0,0.0,23.0,accept,71.125,5,7
322.0,103.0,3.0,0.0,0.0,23.0,accept,76.375,4,6
311.0,109.0,3.2,10.0,3.0,23.0,accept,79.625,1,9
322.0,103.0,3.37,0.0,0.0,23.0,accept,79.625,8,8
311.0,109.0,3.58,10.0,3.0,23.0,accept,77.0,4,10
316.0,103.0,2.65,21.0,0.0,23.0,reject,83.375,1,7
320.0,113.0,3.77,0.0,2.0,23.0,reject,74.0,6,9
327.0,109.0,3.46,14.0,0.0,23.0,reject,79.375,2,8
317.0,114.0,3.52,4.0,1.0,23.0,reject,77.5,2,9
314.0,101.0,2.65,12.0,0.0,23.0,reject,77.125,2,11
318.0,108.0,2.94,24.0,0.0,23.0,reject,76.625,2,5
321.0,107.0,2.25,0.0,0.0,23.0,reject,80.75,9,8
325.0,107.0,2.85,9.0,0.0,23.0,reject,70.375,1,10
325.0,105.0,2.98,40.0,0.0,23.0,reject,78.875,6,11
328.0,106.0,2.84,30.0,0.0,23.0,reject,75.125,7,8
325.0,116.0,3.46,2.0,0.0,23.0,reject,74.875,9,12
318.0,110.0,3.37,48.0,0.0,23.0,reject,78.625,6,12
323.0,106.0,2.85,13.0,0.0,23.0,reject,77.25,5,6
315.0,107.0,3.65,26.0,0.0,23.0,reject,79.25,5,11
320.0,103.0,3.0,12.0,3.0,23.0,reject,81.0,1,4
317.0,112.0,3.71,9.0,2.0,23.0,reject,72.75,8,9
326.0,110.0,2.69,30.0,0.0,23.0,reject,76.625,7,9
305.0,101.0,2.25,1.0,0.0,23.0,reject,83.625,9,11
318.0,110.0,3.14,6.0,0.0,23.0,reject,69.0,8,6
314.0,104.0,2.65,28.0,0.0,23.0,reject,76.625,8,11
315.0,97.0,3.53,24.0,0.0,23.0,reject,80.125,6,7
319.0,95.0,3.67,20.0,0.0,23.0,reject,80.25,2,7
318.0,108.0,2.35,6.0,2.0,23.0,reject,77.375,8,5
314.0,96.0,3.34,27.0,0.0,23.0,reject,81.625,9,6
327.0,115.0,3.02,18.0,0.0,23.0,reject,80.625,3,10
322.0,101.0,3.11,27.0,0.0,23.0,reject,75.875,5,10
327.0,115.0,3.02,18.0,0.0,23.0,reject,73.75,4,11
322.0,101.0,3.53,3.0,0.0,23.0,reject,76.75,1,8
328.0,105.0,3.3,36.0,0.0,23.0,reject,79.25,9,7
317.0,96.0,2.98,4.0,0.0,23.0,reject,75.125,4,9
318.0,101.0,3.25,7.0,0.0,23.0,reject,83.375,7,10
324.0,114.0,3.24,0.0,0.0,23.0,reject,76.125,2,5
317.0,96.0,3.64,6.0,0.0,23.0,reject,74.375,3,11
316.0,102.0,3.41,0.0,0.0,23.0,reject,81.25,1,9
313.0,102.0,2.86,41.0,0.0,23.0,reject,79.875,5,11
311.0,99.0,3.46,17.0,0.0,23.0,reject,77.25,8,9
317.0,106.0,3.12,32.0,0.0,23.0,reject,69.5,6,8
307.0,89.0,3.14,0.0,0.0,23.0,reject,73.25,7,12
320.0,114.0,3.19,0.0,0.0,23.0,reject,81.0,7,9
315.0,104.0,3.23,27.0,0.0,23.0,reject,72.0,3,5
313.0,98.0,3.03,2.0,0.0,23.0,reject,77.875,7,9
315.0,75.0,3.58,6.0,3.0,23.0,reject,79.875,8,10
312.0,93.0,3.32,12.0,0.0,23.0,reject,79.125,1,10
312.0,103.0,3.16,4.0,0.0,23.0,reject,68.125,3,10
324.0,114.0,3.02,11.0,2.0,23.0,reject,80.875,1,7
317.0,104.0,3.56,16.0,0.0,23.0,reject,74.5,8,10
318.0,108.0,3.51,26.0,0.0,23.0,reject,75.25,4,5
311.0,89.0,3.48,15.0,0.0,23.0,reject,79.75,2,7
313.0,94.0,3.53,41.0,0.0,23.0,reject,76.375,6,6
313.0,98.0,3.49,7.0,3.0,23.0,reject,72.25,9,8
319.0,109.0,3.34,12.0,0.0,23.0,reject,83.375,5,4
313.0,104.0,3.11,42.0,0.0,23.0,reject,73.625,7,8
319.0,96.0,3.61,2.0,3.0,23.0,reject,74.375,6,12
321.0,103.0,3.52,6.0,3.0,23.0,reject,78.125,1,8
321.0,100.0,3.06,2.0,0.0,23.0,reject,78.625,5,12
316.0,108.0,3.23,30.0,3.0,23.0,reject,81.25,7,10
322.0,110.0,2.5,12.0,0.0,23.0,reject,81.625,7,9
307.0,90.0,2.46,28.0,3.0,23.0,reject,73.75,4,10
313.0,95.0,3.2,0.0,0.0,23.0,reject,71.25,4,4
315.0,100.0,2.8,24.0,0.0,23.0,reject,81.75,1,10
312.0,104.0,3.19,0.0,0.0,23.0,reject,79.75,5,11
317.0,100.0,3.36,31.0,0.0,23.0,reject,77.75,8,11
325.0,110.0,3.06,24.0,3.0,23.0,reject,78.25,7,10
315.0,103.0,3.73,30.0,1.0,23.0,reject,75.875,4,7
324.0,113.0,3.04,24.0,0.0,23.0,reject,78.625,2,10
324.0,113.0,3.04,24.0,0.0,23.0,reject,75.25,5,6
319.0,106.0,3.56,29.0,0.0,23.0,reject,76.5,4,9
315.0,97.0,3.34,31.0,0.0,23.0,reject,76.375,2,11
323.0,110.0,2.89,42.0,0.0,23.0,reject,81.75,4,6
311.0,101.0,3.27,16.0,0.0,23.0,reject,75.625,7,12
325.0,105.0,2.95,28.0,0.0,23.0,reject,79.375,3,9
318.0,112.0,3.2,0.0,0.0,23.0,reject,76.375,1,4
314.0,110.0,3.68,5.0,0.0,23.0,reject,83.125,3,12
314.0,90.0,3.0,18.0,2.0,23.0,reject,76.75,8,12
327.0,114.0,3.28,38.0,0.0,23.0,reject,71.875,9,4
315.0,102.0,3.6,31.0,0.0,23.0,reject,80.75,5,12
314.0,103.0,3.64,1.0,3.0,23.0,reject,75.0,4,10
310.0,95.0,3.0,30.0,0.0,23.0,reject,75.75,8,10
314.0,112.0,2.92,18.0,0.0,23.0,reject,76.25,3,10
325.0,105.0,2.82,17.0,0.0,23.0,reject,78.125,6,11
314.0,98.0,3.12,18.0,0.0,23.0,reject,78.0,2,9
317.0,100.0,3.49,32.0,0.0,23.0,reject,75.25,9,7
315.0,110.0,3.48,2.0,0.0,23.0,reject,73.0,1,12
317.0,105.0,3.5,20.0,0.0,23.0,reject,67.125,4,4
326.0,115.0,3.58,27.0,0.0,23.0,reject,75.25,7,9
318.0,104.0,3.4,18.0,0.0,23.0,reject,73.0,2,5
311.0,96.0,3.6,48.0,0.0,23.0,reject,82.0,1,6
319.0,115.0,3.2,1.0,2.0,23.0,reject,81.5,2,9
314.0,108.0,3.38,17.0,3.0,23.0,reject,76.75,4,4
315.0,107.0,3.45,26.0,0.0,23.0,reject,82.375,4,6
314.0,110.0,3.55,25.0,3.0,23.0,reject,77.625,5,12
310.0,102.0,2.79,31.0,3.0,23.0,reject,79.375,1,5
314.0,89.0,2.67,13.0,2.0,23.0,reject,82.125,2,9
318.0,100.0,2.76,28.0,0.0,23.0,reject,81.0,4,4
325.0,108.0,3.16,2.0,0.0,23.0,reject,75.875,2,9
324.0,87.0,3.42,4.0,0.0,23.0,reject,76.25,7,6
319.0,106.0,2.05,38.0,0.0,23.0,reject,78.0,2,7
324.0,112.0,3.44,39.0,0.0,23.0,reject,76.375,5,12
315.0,100.0,3.36,18.0,0.0,23.0,reject,88.625,3,5
327.0,108.0,3.18,10.0,3.0,23.0,reject,78.5,9,5
314.0,106.0,3.2,11.0,3.0,23.0,reject,77.75,4,10
322.0,104.0,3.36,50.0,0.0,23.0,reject,75.375,4,7
326.0,75.0,3.2,20.0,2.0,23.0,reject,78.625,1,7
329.0,113.0,3.06,40.0,0.0,23.0,reject,72.125,5,11
316.0,108.0,3.06,30.0,0.0,23.0,reject,75.875,2,5
312.0,99.0,3.45,36.0,0.0,23.0,reject,79.875,9,9
315.0,98.0,3.36,1.0,3.0,23.0,reject,84.25,9,11
321.0,112.0,3.44,37.0,0.0,23.0,reject,70.125,6,9
326.0,118.0,2.35,0.0,0.0,23.0,reject,75.0,3,6
323.0,115.0,3.04,21.0,0.0,23.0,reject,83.125,9,8
329.0,109.0,3.04,20.0,0.0,23.0,reject,75.375,9,5
311.0,107.0,3.78,10.0,0.0,23.0,reject,71.125,5,11
306.0,107.0,3.5,4.0,3.0,23.0,reject,77.25,5,10
331.0,112.0,3.2,28.0,0.0,23.0,reject,76.125,2,4
306.0,109.0,3.41,0.0,0.0,23.0,reject,76.0,5,8
313.0,102.0,3.12,1.0,0.0,23.0,reject,72.125,1,5
322.0,103.0,3.24,17.0,0.0,23.0,reject,86.625,9,5
304.0,81.0,2.4,60.0,3.0,23.0,reject,77.125,1,10
320.0,108.0,3.56,3.0,0.0,23.0,reject,81.0,6,11
317.0,101.0,2.7,86.0,0.0,23.0,reject,76.25,9,9
312.0,95.0,3.28,24.0,3.0,23.0,reject,77.125,7,11
324.0,108.0,3.42,0.0,0.0,23.0,reject,71.125,3,4
316.0,104.0,3.24,48.0,0.0,23.0,reject,78.25,7,6
314.0,110.0,2.64,28.0,3.0,23.0,reject,73.0,7,6
322.0,110.0,2.4,30.0,0.0,23.0,reject,84.875,6,11
322.0,110.0,2.4,30.0,0.0,23.0,reject,78.0,7,4
322.0,111.0,2.96,16.0,3.0,23.0,reject,75.0,2,4
321.0,0.0,3.43,36.0,0.0,23.0,reject,77.375,3,7
316.0,0.0,3.73,1.0,0.0,23.0,reject,74.875,4,7
319.0,95.0,3.63,49.0,0.0,23.0,reject,83.125,1,6
329.0,115.0,3.56,0.0,3.0,23.0,reject,72.375,7,10
322.0,116.0,3.66,11.0,0.0,23.0,reject,73.375,7,12
330.0,113.0,3.6,0.0,0.0,23.0,reject,78.875,8,9
325.0,114.0,3.09,25.0,3.0,23.0,reject,75.0,3,5
319.0,110.0,3.59,6.0,0.0,23.0,reject,74.125,7,8
328.0,0.0,2.25,0.0,0.0,23.0,reject,78.5,3,5
317.0,75.0,2.06,21.0,0.0,23.0,reject,78.5,2,9
314.0,101.0,3.61,35.0,3.0,23.0,reject,78.0,4,11
326.0,0.0,3.01,32.0,0.0,23.0,reject,85.25,1,10
324.0,112.0,2.18,20.0,0.0,23.0,reject,74.75,5,8
322.0,109.0,2.9,7.0,1.0,23.0,reject,77.125,6,8
322.0,109.0,2.9,7.0,1.0,23.0,reject,79.0,7,4
334.0,0.0,3.11,6.0,0.0,23.0,reject,74.0,5,8
315.0,113.0,3.25,6.0,0.0,23.0,reject,77.875,3,6
318.0,113.0,3.08,10.0,0.0,23.0,reject,74.5,7,10
315.0,112.0,2.36,12.0,3.0,23.0,reject,77.75,9,9
